ds,Category,y,is_holiday,is_payday,day_of_week,day_name,month,quarter,year,is_weekend,y_original,y_capped,is_outlier,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2015-06-26,Furniture,0.0,0.0,0.0,4,Friday,6,2,2015,0,0.0,0.0,0,447.84,0.0,0.0,253.87994285714285,354.95675333333327
2015-06-27,Furniture,85.98,0.0,1.0,5,Saturday,6,2,2015,1,85.98,85.98,0,0.0,193.0656,0.0,253.87994285714285,336.05275333333327
2015-06-28,Furniture,1228.465,0.0,1.0,6,Sunday,6,2,2015,1,1228.465,1228.465,0,85.98,107.994,212.94,238.58199999999997,338.9187533333333
2015-06-29,Furniture,0.0,0.0,0.0,0,Monday,6,2,2015,0,0.0,0.0,0,1228.465,1023.9879999999999,897.862,398.6492857142857,379.86758666666657
2015-06-30,Furniture,0.0,0.0,0.0,1,Tuesday,6,2,2015,0,0.0,0.0,0,0.0,0.0,647.84,252.36528571428568,368.0190866666666
2015-07-01,Furniture,0.0,0.0,0.0,2,Wednesday,7,3,2015,0,0.0,0.0,0,0.0,4.272,6.24,252.36528571428568,368.0190866666666
2015-07-02,Furniture,0.0,0.0,0.0,3,Thursday,7,3,2015,0,0.0,0.0,0,0.0,447.84,0.0,251.75499999999997,315.4558366666667
2015-07-03,Furniture,0.0,0.0,0.0,4,Friday,7,3,2015,0,0.0,0.0,0,0.0,0.0,0.0,187.7778571428571,313.0118366666667
2015-07-04,Furniture,0.0,0.0,0.0,5,Saturday,7,3,2015,1,0.0,0.0,0,0.0,85.98,193.0656,187.7778571428571,295.81583666666666
2015-07-05,Furniture,232.73600000000002,0.0,0.0,6,Sunday,7,3,2015,1,232.73600000000002,232.73600000000002,0,0.0,1228.465,107.994,175.49499999999998,281.66623666666663
2015-07-06,Furniture,478.48,0.0,0.0,0,Monday,7,3,2015,0,478.48,478.48,0,232.73600000000002,0.0,1023.9879999999999,33.248000000000005,289.42410333333333
2015-07-07,Furniture,241.19400000000002,0.0,0.0,1,Tuesday,7,3,2015,0,241.19400000000002,241.19400000000002,0,478.48,0.0,0.0,101.60228571428571,272.3146366666667
2015-07-08,Furniture,566.37,0.0,0.0,2,Wednesday,7,3,2015,0,566.37,566.37,0,241.19400000000002,0.0,4.272,136.05857142857144,271.38993666666664
2015-07-09,Furniture,119.833,0.0,0.0,3,Thursday,7,3,2015,0,119.833,119.833,0,566.37,0.0,447.84,216.96857142857144,265.0721366666666
2015-07-10,Furniture,0.0,0.0,0.0,4,Friday,7,3,2015,0,0.0,0.0,0,119.833,0.0,0.0,234.08757142857144,216.50331999999997
2015-07-11,Furniture,979.0500000000001,0.0,0.0,5,Saturday,7,3,2015,1,979.0500000000001,979.0500000000001,0,0.0,0.0,85.98,234.08757142857144,216.50331999999997
2015-07-12,Furniture,1333.846,0.0,0.0,6,Sunday,7,3,2015,1,1333.846,1333.846,0,979.0500000000001,232.73600000000002,1228.465,373.95185714285714,249.13831999999996
2015-07-13,Furniture,351.216,0.0,0.0,0,Monday,7,3,2015,0,351.216,351.216,0,1333.846,478.48,0.0,531.2532857142858,293.5998533333333
2015-07-14,Furniture,31.984,0.0,0.0,1,Tuesday,7,3,2015,0,31.984,31.984,0,351.216,241.19400000000002,0.0,513.0727142857143,305.3070533333333
2015-07-15,Furniture,0.0,0.0,0.0,2,Wednesday,7,3,2015,0,0.0,0.0,0,31.984,566.37,0.0,483.18557142857145,299.2751866666667
2015-07-16,Furniture,0.0,0.0,0.0,3,Thursday,7,3,2015,0,0.0,0.0,0,0.0,119.833,0.0,402.2755714285714,269.34645333333333
2015-07-17,Furniture,0.0,0.0,0.0,4,Friday,7,3,2015,0,0.0,0.0,0,0.0,0.0,0.0,385.15657142857145,247.75178666666665
2015-07-18,Furniture,259.136,1.0,0.0,5,Saturday,7,3,2015,1,259.136,259.136,0,0.0,979.0500000000001,0.0,385.15657142857145,247.54378666666665
2015-07-19,Furniture,70.56,0.0,0.0,6,Sunday,7,3,2015,1,70.56,70.56,0,259.136,1333.846,232.73600000000002,282.3117142857143,256.1816533333333
2015-07-20,Furniture,1041.132,0.0,0.0,0,Monday,7,3,2015,0,1041.132,1041.132,0,70.56,351.216,478.48,101.84228571428571,258.5336533333333
2015-07-21,Furniture,1732.346,0.0,0.0,1,Tuesday,7,3,2015,0,1732.346,1576.8974999999996,1,1041.132,31.984,241.19400000000002,200.40171428571426,286.8025333333333
2015-07-22,Furniture,888.072,0.0,0.0,2,Wednesday,7,3,2015,0,888.072,888.072,0,1576.8974999999996,0.0,566.37,421.1036428571428,335.76598333333334
2015-07-23,Furniture,0.0,0.0,0.0,3,Thursday,7,3,2015,0,0.0,0.0,0,888.072,0.0,119.833,547.9710714285713,331.23545
2015-07-24,Furniture,0.0,0.0,0.0,4,Friday,7,3,2015,0,0.0,0.0,0,0.0,0.0,0.0,547.9710714285713,331.23545
2015-07-25,Furniture,77.92,0.0,1.0,5,Saturday,7,3,2015,1,77.92,77.92,0,0.0,259.136,979.0500000000001,547.9710714285713,331.09305
2015-07-26,Furniture,919.448,0.0,1.0,6,Sunday,7,3,2015,1,919.448,919.448,0,77.92,70.56,1333.846,522.0830714285714,318.7623833333334
2015-07-27,Furniture,0.0,0.0,0.0,0,Monday,7,3,2015,0,0.0,0.0,0,919.448,1041.132,351.216,643.3527857142856,349.41065
2015-07-28,Furniture,129.888,0.0,1.0,1,Tuesday,7,3,2015,0,129.888,129.888,0,0.0,1576.8974999999996,31.984,494.61964285714276,346.54464999999993
2015-07-29,Furniture,0.0,0.0,0.0,2,Wednesday,7,3,2015,0,0.0,0.0,0,129.888,888.072,0.0,287.90399999999994,309.92541666666665
2015-07-30,Furniture,1367.84,0.0,1.0,3,Thursday,7,3,2015,0,1367.84,1367.84,0,0.0,0.0,0.0,161.03657142857142,309.9254166666667
2015-07-31,Furniture,0.0,0.0,0.0,4,Friday,7,3,2015,0,0.0,0.0,0,1367.84,0.0,0.0,356.4422857142857,355.5200833333334
2015-08-01,Furniture,44.128,0.0,1.0,5,Saturday,8,3,2015,1,44.128,44.128,0,0.0,77.92,259.136,356.4422857142857,355.5200833333334
2015-08-02,Furniture,0.0,0.0,0.0,6,Sunday,8,3,2015,1,0.0,0.0,0,44.128,919.448,70.56,351.6148571428571,356.99101666666667
2015-08-03,Furniture,218.75,0.0,1.0,0,Monday,8,3,2015,0,218.75,218.75,0,0.0,0.0,1041.132,220.26514285714282,356.9910166666666
2015-08-04,Furniture,0.0,0.0,0.0,1,Tuesday,8,3,2015,0,0.0,0.0,0,218.75,129.888,1576.8974999999996,251.51514285714282,364.28268333333324
2015-08-05,Furniture,1962.724,0.0,0.0,2,Wednesday,8,3,2015,0,1962.724,1576.8974999999996,1,0.0,0.0,888.072,232.95971428571423,356.52481666666665
2015-08-06,Furniture,0.0,0.0,0.0,3,Thursday,8,3,2015,0,0.0,0.0,0,1576.8974999999996,1367.84,0.0,458.23078571428556,393.13873333333333
2015-08-07,Furniture,0.0,0.0,0.0,4,Friday,8,3,2015,0,0.0,0.0,0,0.0,0.0,0.0,262.82507142857133,385.0989333333333
2015-08-08,Furniture,658.472,0.0,0.0,5,Saturday,8,3,2015,1,658.472,658.472,0,0.0,44.128,77.92,262.82507142857133,366.21993333333336
2015-08-09,Furniture,0.0,0.0,0.0,6,Sunday,8,3,2015,1,0.0,0.0,0,658.472,0.0,919.448,350.5884999999999,384.17456666666664
2015-08-10,Furniture,0.0,0.0,0.0,0,Monday,8,3,2015,0,0.0,0.0,0,0.0,218.75,0.0,350.5884999999999,384.17456666666664
2015-08-11,Furniture,12.35,0.0,0.0,1,Tuesday,8,3,2015,0,12.35,12.35,0,0.0,0.0,129.888,319.3384999999999,351.53956666666664
2015-08-12,Furniture,85.44,0.0,0.0,2,Wednesday,8,3,2015,0,85.44,85.44,0,12.35,1576.8974999999996,0.0,321.10278571428563,307.4897
2015-08-13,Furniture,0.0,0.0,0.0,3,Thursday,8,3,2015,0,0.0,0.0,0,85.44,0.0,1367.84,108.03742857142853,298.6305
2015-08-14,Furniture,0.0,0.0,0.0,4,Friday,8,3,2015,0,0.0,0.0,0,0.0,0.0,0.0,108.03742857142853,297.5643666666666
2015-08-15,Furniture,0.0,0.0,0.0,5,Saturday,8,3,2015,1,0.0,0.0,0,0.0,658.472,44.128,108.03742857142853,297.5643666666666
2015-08-16,Furniture,853.092,0.0,0.0,6,Sunday,8,3,2015,1,853.092,853.092,0,0.0,0.0,0.0,13.969999999999967,297.5643666666666
2015-08-17,Furniture,0.0,0.0,0.0,0,Monday,8,3,2015,0,0.0,0.0,0,853.092,0.0,218.75,135.84028571428567,326.00076666666666
2015-08-18,Furniture,0.0,0.0,0.0,1,Tuesday,8,3,2015,0,0.0,0.0,0,0.0,12.35,0.0,135.84028571428567,317.36289999999997
2015-08-19,Furniture,928.0600000000001,0.0,0.0,2,Wednesday,8,3,2015,0,928.0600000000001,928.0600000000001,0,0.0,85.44,1576.8974999999996,134.07599999999996,315.0109
2015-08-20,Furniture,921.6120000000001,0.0,0.0,3,Thursday,8,3,2015,0,921.6120000000001,921.6120000000001,0,928.0600000000001,0.0,0.0,254.45028571428568,311.2418333333333
2015-08-21,Furniture,0.0,0.0,0.0,4,Friday,8,3,2015,0,0.0,0.0,0,921.6120000000001,0.0,0.0,386.1091428571429,289.3989833333333
2015-08-22,Furniture,0.0,0.0,0.0,5,Saturday,8,3,2015,1,0.0,0.0,0,0.0,0.0,658.472,386.1091428571429,259.79658333333333
2015-08-23,Furniture,4.224,0.0,0.0,6,Sunday,8,3,2015,1,4.224,4.224,0,0.0,853.092,0.0,386.1091428571429,259.79658333333333
2015-08-24,Furniture,13.28,0.0,0.0,0,Monday,8,3,2015,0,13.28,13.28,0,4.224,0.0,0.0,264.84228571428565,259.9373833333333
2015-08-25,Furniture,6.28,0.0,1.0,1,Tuesday,8,3,2015,0,6.28,6.28,0,13.28,0.0,12.35,266.7394285714285,257.78271666666666
2015-08-26,Furniture,10.68,0.0,1.0,2,Wednesday,8,3,2015,0,10.68,10.68,0,6.28,928.0600000000001,85.44,267.6365714285715,227.3437833333333
2015-08-27,Furniture,1232.06,0.0,1.0,3,Thursday,8,3,2015,0,1232.06,1232.06,0,10.68,921.6120000000001,0.0,136.5822857142857,227.69978333333333
2015-08-28,Furniture,0.0,0.0,0.0,4,Friday,8,3,2015,0,0.0,0.0,0,1232.06,0.0,0.0,180.93199999999996,264.43884999999995
2015-08-29,Furniture,174.0585,0.0,1.0,5,Saturday,8,3,2015,1,174.0585,174.0585,0,0.0,0.0,0.0,180.93199999999996,264.43884999999995
2015-08-30,Furniture,0.0,0.0,0.0,6,Sunday,8,3,2015,1,0.0,0.0,0,174.0585,4.224,853.092,205.79749999999996,224.6461333333333
2015-08-31,Furniture,0.0,0.0,0.0,0,Monday,8,3,2015,0,0.0,0.0,0,0.0,13.28,0.0,205.1940714285714,224.64613333333332
2015-09-01,Furniture,0.0,0.0,0.0,1,Tuesday,9,3,2015,0,0.0,0.0,0,0.0,6.28,0.0,203.29692857142854,223.1752
2015-09-02,Furniture,70.71,0.0,1.0,2,Wednesday,9,3,2015,0,70.71,70.71,0,0.0,10.68,928.0600000000001,202.39978571428566,223.1752
2015-09-03,Furniture,0.0,0.0,0.0,3,Thursday,9,3,2015,0,0.0,0.0,0,70.71,1232.06,921.6120000000001,210.97549999999995,218.2405333333333
2015-09-04,Furniture,0.0,0.0,0.0,4,Friday,9,3,2015,0,0.0,0.0,0,0.0,0.0,0.0,34.96692857142854,218.2405333333333
2015-09-05,Furniture,31.984,0.0,0.0,5,Saturday,9,3,2015,1,31.984,31.984,0,0.0,174.0585,0.0,34.96692857142854,165.67728333333335
2015-09-06,Furniture,41.88,0.0,0.0,6,Sunday,9,3,2015,1,41.88,41.88,0,31.984,0.0,4.224,14.670571428571394,166.74341666666666
2015-09-07,Furniture,1714.5929999999998,0.0,0.0,0,Monday,9,3,2015,0,1714.5929999999998,1576.8974999999996,1,41.88,0.0,13.28,20.65342857142854,168.13941666666668
2015-09-08,Furniture,3855.444,0.0,0.0,1,Tuesday,9,3,2015,0,3855.444,1576.8974999999996,1,1576.8974999999996,0.0,6.28,245.9244999999999,198.75359999999998
2015-09-09,Furniture,864.024,0.0,0.0,2,Wednesday,9,3,2015,0,864.024,864.024,0,1576.8974999999996,70.71,10.68,471.19557142857127,251.31685
2015-09-10,Furniture,1741.94,0.0,0.0,3,Thursday,9,3,2015,0,1741.94,1576.8974999999996,1,864.024,0.0,1232.06,584.5261428571428,280.11764999999997
2015-09-11,Furniture,127.95,0.0,0.0,4,Friday,9,3,2015,0,127.95,127.95,0,1576.8974999999996,0.0,0.0,809.7972142857141,332.2692333333333
2015-09-12,Furniture,3825.852,0.0,0.0,5,Saturday,9,3,2015,1,3825.852,1576.8974999999996,1,127.95,31.984,174.0585,828.0757857142855,333.68623333333323
2015-09-13,Furniture,354.306,0.0,0.0,6,Sunday,9,3,2015,1,354.306,354.306,0,1576.8974999999996,41.88,0.0,1048.777714285714,386.2494833333333
2015-09-14,Furniture,629.78,0.0,0.0,0,Monday,9,3,2015,0,629.78,629.78,0,354.306,1576.8974999999996,0.0,1093.4099999999999,398.0596833333332
2015-09-15,Furniture,118.49600000000001,0.0,0.0,1,Tuesday,9,3,2015,0,118.49600000000001,118.49600000000001,0,629.78,1576.8974999999996,0.0,958.1074999999998,419.05234999999993
2015-09-16,Furniture,0.0,0.0,0.0,2,Wednesday,9,3,2015,0,0.0,0.0,0,118.49600000000001,864.024,70.71,749.7644285714285,394.5658166666666
2015-09-17,Furniture,35.34,0.0,0.0,3,Thursday,9,3,2015,0,35.34,35.34,0,0.0,1576.8974999999996,0.0,626.3324285714285,394.5658166666666
2015-09-18,Furniture,0.0,0.0,0.0,4,Friday,9,3,2015,0,0.0,0.0,0,35.34,127.95,0.0,406.1099285714285,395.74381666666665
2015-09-19,Furniture,961.0179999999999,0.0,0.0,5,Saturday,9,3,2015,1,961.0179999999999,961.0179999999999,0,0.0,1576.8974999999996,31.984,387.8313571428571,364.80848333333324
2015-09-20,Furniture,3071.6400000000003,0.0,0.0,6,Sunday,9,3,2015,1,3071.6400000000003,1576.8974999999996,1,961.0179999999999,354.306,41.88,299.84857142857146,366.1220166666666
2015-09-21,Furniture,8.544,0.0,0.0,0,Monday,9,3,2015,0,8.544,8.544,0,1576.8974999999996,629.78,1576.8974999999996,474.50449999999995,418.68526666666656
2015-09-22,Furniture,676.9680000000001,0.0,0.0,1,Tuesday,9,3,2015,0,676.9680000000001,676.9680000000001,0,8.544,118.49600000000001,1576.8974999999996,385.7564999999999,418.97006666666664
2015-09-23,Furniture,435.999,0.0,0.0,2,Wednesday,9,3,2015,0,435.999,435.999,0,676.9680000000001,0.0,864.024,465.5382142857143,441.3948666666666
2015-09-24,Furniture,0.0,0.0,0.0,3,Thursday,9,3,2015,0,0.0,0.0,0,435.999,35.34,1576.8974999999996,527.8237857142857,455.4854999999999
2015-09-25,Furniture,300.5328,0.0,1.0,4,Friday,9,3,2015,0,300.5328,300.5328,0,0.0,0.0,127.95,522.7752142857142,455.2761666666666
2015-09-26,Furniture,752.304,0.0,1.0,5,Saturday,9,3,2015,1,752.304,752.304,0,300.5328,961.0179999999999,1576.8974999999996,565.7084714285713,464.9379266666666
2015-09-27,Furniture,691.4599999999999,0.0,1.0,6,Sunday,9,3,2015,1,691.4599999999999,691.4599999999999,0,752.304,1576.8974999999996,354.306,535.8921857142857,448.94606
2015-09-28,Furniture,337.088,0.0,1.0,0,Monday,9,3,2015,0,337.088,337.088,0,691.4599999999999,8.544,629.78,409.4011142857143,471.9947266666666
2015-09-29,Furniture,3153.3880000000004,0.0,1.0,1,Tuesday,9,3,2015,0,3153.3880000000004,1576.8974999999996,1,337.088,676.9680000000001,118.49600000000001,456.33597142857144,477.42904333333325
2015-09-30,Furniture,15.24,0.0,1.0,2,Wednesday,9,3,2015,0,15.24,15.24,0,1576.8974999999996,435.999,0.0,584.8973285714285,529.9922933333332
2015-10-01,Furniture,0.0,0.0,0.0,3,Thursday,10,4,2015,0,0.0,0.0,0,15.24,0.0,35.34,524.7888999999999,530.5002933333333
2015-10-02,Furniture,0.0,0.0,0.0,4,Friday,10,4,2015,0,0.0,0.0,0,0.0,300.5328,0.0,524.7888999999999,530.5002933333333
2015-10-03,Furniture,555.8389999999999,0.0,1.0,5,Saturday,10,4,2015,1,555.8389999999999,555.8389999999999,0,0.0,752.304,961.0179999999999,481.8556428571428,528.1432933333333
2015-10-04,Furniture,589.41,0.0,0.0,6,Sunday,10,4,2015,1,589.41,589.41,0,555.8389999999999,691.4599999999999,1576.8974999999996,453.7892142857142,546.6712599999998
2015-10-05,Furniture,0.0,0.0,0.0,0,Monday,10,4,2015,0,0.0,0.0,0,589.41,337.088,8.544,439.2106428571428,566.3182599999999
2015-10-06,Furniture,0.0,0.0,0.0,1,Tuesday,10,4,2015,0,0.0,0.0,0,0.0,1576.8974999999996,676.9680000000001,391.0552142857142,565.2521266666665
2015-10-07,Furniture,129.92,0.0,0.0,2,Wednesday,10,4,2015,0,129.92,129.92,0,0.0,15.24,435.999,165.78414285714285,563.8561266666665
2015-10-08,Furniture,0.0,0.0,0.0,3,Thursday,10,4,2015,0,0.0,0.0,0,129.92,0.0,0.0,182.16699999999997,515.6235433333333
2015-10-09,Furniture,0.0,0.0,0.0,4,Friday,10,4,2015,0,0.0,0.0,0,0.0,0.0,300.5328,182.16699999999997,463.0602933333333
2015-10-10,Furniture,169.224,0.0,0.0,5,Saturday,10,4,2015,1,169.224,169.224,0,0.0,555.8389999999999,752.304,182.16699999999997,434.2594933333333
2015-10-11,Furniture,505.958,0.0,0.0,6,Sunday,10,4,2015,1,505.958,505.958,0,169.224,589.41,691.4599999999999,126.93628571428572,387.33704333333327
2015-10-12,Furniture,0.0,0.0,0.0,0,Monday,10,4,2015,0,0.0,0.0,0,505.958,0.0,337.088,115.01457142857143,399.93730999999997
2015-10-13,Furniture,1544.53,0.0,0.0,1,Tuesday,10,4,2015,0,1544.53,1544.53,0,0.0,0.0,1576.8974999999996,115.01457142857143,347.37405999999993
2015-10-14,Furniture,1628.82,1.0,0.0,2,Wednesday,10,4,2015,0,1628.82,1576.8974999999996,1,1544.53,129.92,15.24,335.6617142857143,387.0481933333333
2015-10-15,Furniture,198.75600000000003,0.0,0.0,3,Thursday,10,4,2015,0,198.75600000000003,198.75600000000003,0,1576.8974999999996,0.0,0.0,542.3727857142857,418.6187766666666
2015-10-16,Furniture,0.0,0.0,0.0,4,Friday,10,4,2015,0,0.0,0.0,0,198.75600000000003,0.0,0.0,570.7665,421.29411
2015-10-17,Furniture,5.312,0.0,0.0,5,Saturday,10,4,2015,1,5.312,5.312,0,0.0,169.224,555.8389999999999,570.7665,421.29411
2015-10-18,Furniture,1151.22,0.0,0.0,6,Sunday,10,4,2015,1,1151.22,1151.22,0,5.312,505.958,589.41,547.3504999999999,420.2931766666667
2015-10-19,Furniture,0.0,0.0,0.0,0,Monday,10,4,2015,0,0.0,0.0,0,1151.22,0.0,0.0,639.5307857142856,458.66717666666665
2015-10-20,Furniture,328.59,0.0,0.0,1,Tuesday,10,4,2015,0,328.59,328.59,0,0.0,1544.53,0.0,639.5307857142856,426.6332433333333
2015-10-21,Furniture,1000.9100000000001,0.0,0.0,2,Wednesday,10,4,2015,0,1000.9100000000001,1000.9100000000001,0,328.59,1576.8974999999996,129.92,465.82507142857133,385.0229933333333
2015-10-22,Furniture,223.808,0.0,0.0,3,Thursday,10,4,2015,0,223.808,223.808,0,1000.9100000000001,198.75600000000003,0.0,383.5411428571428,418.10185999999993
2015-10-23,Furniture,0.0,0.0,0.0,4,Friday,10,4,2015,0,0.0,0.0,0,223.808,0.0,0.0,387.12,402.9965266666666
2015-10-24,Furniture,0.0,0.0,0.0,5,Saturday,10,4,2015,1,0.0,0.0,0,0.0,5.312,169.224,387.12,388.4632266666666
2015-10-25,Furniture,0.0,0.0,0.0,6,Sunday,10,4,2015,1,0.0,0.0,0,0.0,1151.22,505.958,386.36114285714274,388.4632266666666
2015-10-26,Furniture,63.92,0.0,1.0,0,Monday,10,4,2015,0,63.92,63.92,0,0.0,0.0,0.0,221.90114285714282,378.4454666666666
2015-10-27,Furniture,0.0,0.0,0.0,1,Tuesday,10,4,2015,0,0.0,0.0,0,63.92,328.59,1544.53,231.0325714285714,355.49933333333325
2015-10-28,Furniture,616.998,0.0,1.0,2,Wednesday,10,4,2015,0,616.998,616.998,0,0.0,1000.9100000000001,1576.8974999999996,184.09114285714284,332.4506666666666
2015-10-29,Furniture,0.0,0.0,0.0,3,Thursday,10,4,2015,0,0.0,0.0,0,616.998,223.808,198.75600000000003,129.2465714285714,341.781
2015-10-30,Furniture,0.0,0.0,0.0,4,Friday,10,4,2015,0,0.0,0.0,0,0.0,0.0,0.0,97.27399999999997,289.21774999999997
2015-10-31,Furniture,3591.032,0.0,1.0,5,Saturday,10,4,2015,1,3591.032,1576.8974999999996,1,0.0,0.0,5.312,97.27399999999997,288.70975
2015-11-01,Furniture,31.68,0.0,1.0,6,Sunday,11,4,2015,1,31.68,31.68,0,1576.8974999999996,0.0,1151.22,322.5450714285713,341.27299999999997
2015-11-02,Furniture,89.34,0.0,1.0,0,Monday,11,4,2015,0,89.34,89.34,0,31.68,63.92,0.0,327.0707857142856,342.32899999999995
2015-11-03,Furniture,1355.388,0.0,1.0,1,Tuesday,11,4,2015,0,1355.388,1355.388,0,89.34,0.0,328.59,330.70221428571415,326.7790333333333
2015-11-04,Furniture,744.9499999999999,0.0,0.0,2,Wednesday,11,4,2015,0,744.9499999999999,744.9499999999999,0,1355.388,616.998,1000.9100000000001,524.3290714285713,352.3116333333333
2015-11-05,Furniture,443.50800000000004,0.0,0.0,3,Thursday,11,4,2015,0,443.50800000000004,443.50800000000004,0,744.9499999999999,0.0,223.808,542.6079285714284,377.14329999999995
2015-11-06,Furniture,0.0,0.0,0.0,4,Friday,11,4,2015,0,0.0,0.0,0,443.50800000000004,0.0,0.0,605.9662142857142,391.9269
2015-11-07,Furniture,683.144,0.0,0.0,5,Saturday,11,4,2015,1,683.144,683.144,0,0.0,1576.8974999999996,0.0,605.9662142857142,387.5962333333333
2015-11-08,Furniture,0.0,0.0,0.0,6,Sunday,11,4,2015,1,0.0,0.0,0,683.144,31.68,0.0,478.2871428571428,410.36769999999996
2015-11-09,Furniture,279.186,0.0,0.0,0,Monday,11,4,2015,0,279.186,279.186,0,0.0,89.34,63.92,473.7614285714285,410.36769999999996
2015-11-10,Furniture,657.0200000000001,0.0,0.0,1,Tuesday,11,4,2015,0,657.0200000000001,657.0200000000001,0,279.186,1355.388,0.0,500.8822857142856,414.03309999999993
2015-11-11,Furniture,2071.424,0.0,0.0,2,Wednesday,11,4,2015,0,2071.424,1576.8974999999996,1,657.0200000000001,744.9499999999999,616.998,401.1154285714285,419.06850000000003
2015-11-12,Furniture,697.0572,0.0,0.0,3,Thursday,11,4,2015,0,697.0572,697.0572,0,1576.8974999999996,443.50800000000004,0.0,519.9650714285714,471.63174999999995
2015-11-13,Furniture,0.0,0.0,0.0,4,Friday,11,4,2015,0,0.0,0.0,0,697.0572,0.0,0.0,556.1863857142855,443.3826566666666
2015-11-14,Furniture,69.264,0.0,0.0,5,Saturday,11,4,2015,1,69.264,69.264,0,0.0,683.144,1576.8974999999996,556.1863857142855,390.8194066666666
2015-11-15,Furniture,10.11,0.0,0.0,6,Sunday,11,4,2015,1,10.11,10.11,0,69.264,0.0,31.68,468.48924285714276,386.50300666666664
2015-11-16,Furniture,343.27049999999997,0.0,0.0,0,Monday,11,4,2015,0,343.27049999999997,343.27049999999997,0,10.11,279.186,89.34,469.93352857142844,386.84000666666657
2015-11-17,Furniture,5270.08,0.0,0.0,1,Tuesday,11,4,2015,0,5270.08,1576.8974999999996,1,343.27049999999997,657.0200000000001,1355.388,479.088457142857,398.1052899999999
2015-11-18,Furniture,2191.732,0.0,0.0,2,Wednesday,11,4,2015,0,2191.732,1576.8974999999996,1,1576.8974999999996,1576.8974999999996,744.9499999999999,610.4995285714284,412.2945399999999
2015-11-19,Furniture,1025.88,0.0,0.0,3,Thursday,11,4,2015,0,1025.88,1025.88,0,1576.8974999999996,697.0572,443.50800000000004,610.4995285714284,464.85778999999997
2015-11-20,Furniture,0.0,0.0,0.0,4,Friday,11,4,2015,0,0.0,0.0,0,1025.88,0.0,0.0,657.4742142857141,488.1007899999999
2015-11-21,Furniture,0.0,0.0,0.0,5,Saturday,11,4,2015,1,0.0,0.0,0,0.0,69.264,683.144,657.4742142857141,454.7371233333333
2015-11-22,Furniture,0.0,0.0,0.0,6,Sunday,11,4,2015,1,0.0,0.0,0,0.0,10.11,0.0,647.5793571428569,447.27685666666656
2015-11-23,Furniture,1147.1,0.0,0.0,0,Monday,11,4,2015,0,1147.1,1147.1,0,0.0,343.27049999999997,279.186,646.1350714285712,447.27685666666656
2015-11-24,Furniture,1029.808,0.0,0.0,1,Tuesday,11,4,2015,0,1029.808,1029.808,0,1147.1,1576.8974999999996,657.0200000000001,760.967857142857,485.51352333333324
2015-11-25,Furniture,2302.967,0.0,1.0,2,Wednesday,11,4,2015,0,2302.967,1576.8974999999996,1,1029.808,1576.8974999999996,1576.8974999999996,682.8122142857143,519.8404566666667
2015-11-26,Furniture,19.3,0.0,1.0,3,Thursday,11,4,2015,0,19.3,19.3,0,1576.8974999999996,1025.88,697.0572,682.8122142857143,570.2730399999999
2015-11-27,Furniture,199.9,0.0,1.0,4,Friday,11,4,2015,0,199.9,199.9,0,19.3,0.0,0.0,539.0150714285713,570.9163733333334
2015-11-28,Furniture,808.932,0.0,1.0,5,Saturday,11,4,2015,1,808.932,808.932,0,199.9,0.0,69.264,567.5722142857142,557.0131066666667
2015-11-29,Furniture,0.0,0.0,0.0,6,Sunday,11,4,2015,1,0.0,0.0,0,808.932,0.0,10.11,683.1339285714284,583.9775066666666
2015-11-30,Furniture,0.0,0.0,0.0,0,Monday,11,4,2015,0,0.0,0.0,0,0.0,1147.1,343.27049999999997,683.1339285714284,583.9775066666666
2015-12-01,Furniture,4513.606,0.0,1.0,1,Tuesday,12,4,2015,0,4513.606,1576.8974999999996,1,0.0,1029.808,1576.8974999999996,519.2624999999999,531.4142566666666
2015-12-02,Furniture,1282.8,0.0,1.0,2,Wednesday,12,4,2015,0,1282.8,1282.8,0,1576.8974999999996,1576.8974999999996,1576.8974999999996,597.4181428571427,582.9215066666667
2015-12-03,Furniture,0.0,0.0,0.0,3,Thursday,12,4,2015,0,0.0,0.0,0,1282.8,19.3,1025.88,555.4042142857141,622.7035066666666
2015-12-04,Furniture,0.0,0.0,0.0,4,Friday,12,4,2015,0,0.0,0.0,0,0.0,199.9,0.0,552.6470714285713,577.5239066666667
2015-12-05,Furniture,0.0,0.0,0.0,5,Saturday,12,4,2015,1,0.0,0.0,0,0.0,808.932,0.0,524.0899285714285,552.69224
2015-12-06,Furniture,525.192,0.0,0.0,6,Sunday,12,4,2015,1,525.192,525.192,0,0.0,0.0,0.0,408.52821428571417,537.90864
2015-12-07,Furniture,0.0,0.0,0.0,0,Monday,12,4,2015,0,0.0,0.0,0,525.192,0.0,1147.1,483.55564285714274,555.41504
2015-12-08,Furniture,723.24,0.0,0.0,1,Tuesday,12,4,2015,0,723.24,723.24,0,0.0,1576.8974999999996,1029.808,483.55564285714274,532.6435733333333
2015-12-09,Furniture,0.0,0.0,0.0,2,Wednesday,12,4,2015,0,0.0,0.0,0,723.24,1282.8,1576.8974999999996,361.6045714285714,556.7515733333332
2015-12-10,Furniture,338.352,0.0,0.0,3,Thursday,12,4,2015,0,338.352,338.352,0,0.0,0.0,19.3,178.3474285714285,547.4453733333334
